hf0,af0,fd0,hf1,af1,fd1,hf2,af2,fd2,hf3,af3,fd3,hf4,af4,fd4,hf5,af5,fd5,hf6,af6,fd6,hf7,af7,fd7,hf8,af8,fd8,hf9,af9,fd9,he,ae,ed,ee,h0,h1,h2,h3,h4,l0,l1,l2,l3,l4,hs0,as0,hs1,as1,hs2,as2,hs3,as3,hs4,as4,hs5,as5,hs6,as6,hs7,as7,hs8,as8,ad,dd,axd,sd,label,date
0.0,1.2857142857142858,-1.2857142857142858,1.0,1.5714285714285714,-0.5714285714285714,2.4285714285714284,1.8571428571428572,0.5714285714285712,0.0,0.42857142857142855,-0.42857142857142855,0.0,0.0,0.0,1.0,0.5714285714285714,0.4285714285714286,0.42857142857142855,0.5714285714285714,-0.14285714285714285,0.42857142857142855,0.0,0.42857142857142855,0.0,0.0,0.0,0,0,0,1565.9956486786405,1509.7319812006306,56.26366747800989,0.5802694739127737,1.0,0.0,0.0,1.0,1.0,0.4766355140186916,0.205607476635514,0.3177570093457944,2.9906542056074765,4.68213122712422,2.4285714285714284,1.8571428571428572,1.0,1.5714285714285714,2.6666666666666665,1.5,0.6666666666666666,1.5,2.25,2.3333333333333335,3.4285714285714284,3.4285714285714284,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.42857142857142855,7.0,7.0,0.5714285714285712,-0.5714285714285714,-0.3265306122448978,1.2467532467532465,1,2024-03-06T20:00:00+00:00
1.8,0.6666666666666666,1.1333333333333333,2.2666666666666666,0.7333333333333333,1.5333333333333332,1.1333333333333333,1.6,-0.4666666666666668,0.5333333333333333,0.2,0.3333333333333333,0.2,0.06666666666666667,0.13333333333333336,0.26666666666666666,0.7333333333333333,-0.4666666666666666,0.4666666666666667,0.4666666666666667,0.0,0.06666666666666667,0.26666666666666666,-0.2,2.3333333333333335,1.0,1.3333333333333335,0,0,0,1444.9150841366722,1599.443952134191,-154.52886799751877,0.2912048325778491,0.0,1.0,0.0,1.0,0.0,0.4372093023255814,0.24186046511627907,0.3209302325581395,2.9209302325581397,5.375278407684165,1.15,1.8,2.05,0.95,1.0,1.7777777777777777,1.6,1.0,1.3,1.8181818181818181,3.2,2.75,0.5,0.45,0.5,0.55,20.0,20.0,-0.6500000000000001,1.0999999999999999,-0.7150000000000001,-1.3337612323491657,2,2024-03-08T18:45:00+00:00
1.2666666666666666,0.3333333333333333,0.9333333333333333,1.4666666666666666,0.8,0.6666666666666665,1.6666666666666667,3.0,-1.3333333333333333,0.3333333333333333,0.06666666666666667,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.4,0.8,-0.4,0.5333333333333333,0.5333333333333333,0.0,0.3333333333333333,0.5333333333333333,-0.2,2.3333333333333335,0.0,2.3333333333333335,0,0,0,1520.972903545511,1646.8784482144968,-125.90554466898584,0.3263433359454739,0.0,1.0,0.0,3.0,0.0,0.4212962962962963,0.24074074074074073,0.33796296296296297,3.1712962962962963,5.37989735354046,1.7,2.95,1.4,0.75,2.4,2.9,1.4,0.6,1.0,3.0,3.1,3.7,0.5,0.5,0.5,0.5,20.0,20.0,-1.2500000000000002,0.6499999999999999,-0.8125,-2.719047619047619,2,2024-03-08T19:00:00+00:00
0.8666666666666667,2.066666666666667,-1.2000000000000002,1.2666666666666666,2.066666666666667,-0.8000000000000003,2.2666666666666666,1.1333333333333333,1.1333333333333333,0.26666666666666666,0.6666666666666666,-0.39999999999999997,0.06666666666666667,0.06666666666666667,0.0,0.6666666666666666,0.26666666666666666,0.39999999999999997,0.5333333333333333,0.5333333333333333,0.0,0.3333333333333333,0.06666666666666667,0.26666666666666666,1.3333333333333333,1.0,0.33333333333333326,0,0,0,1568.536136797111,1462.5727214641558,105.96341533295526,0.6479349740709534,1.0,0.0,0.0,3.0,3.0,0.4351851851851852,0.27314814814814814,0.2916666666666667,3.1666666666666665,5.37989735354046,2.3,0.95,1.3,1.75,3.1,1.2222222222222223,0.9,1.5555555555555556,1.5,0.7272727272727273,3.6,2.7,0.5,0.45,0.5,0.55,20.0,20.0,1.3499999999999999,-0.44999999999999996,-0.6074999999999999,1.226373626373626,0,2024-03-08T19:30:00+00:00
1.2,1.3333333333333333,-0.1333333333333333,1.2,1.0666666666666667,0.1333333333333333,1.7333333333333334,0.8666666666666667,0.8666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.2,0.3333333333333333,-0.1333333333333333,0.4666666666666667,0.3333333333333333,0.13333333333333336,0.4666666666666667,0.4666666666666667,0.0,0.26666666666666666,0.4666666666666667,-0.2,2.0,1.3333333333333333,0.6666666666666667,0,0,0,1526.8220652560217,1502.277111509129,24.54495374689259,0.535264380798929,0.0,1.0,0.0,3.0,0.0,0.45185185185185184,0.26666666666666666,0.2814814814814815,2.6259259259259258,5.602118820879701,1.5,0.9,1.25,0.9,1.4,1.2,1.4,0.6,1.6,0.6,2.75,1.8,0.5,0.5,0.5,0.5,20.0,20.0,0.6,0.35,0.21,0.19999999999999996,1,2024-03-08T19:45:00+00:00
0.4666666666666667,1.7333333333333334,-1.2666666666666666,0.9333333333333333,1.3333333333333333,-0.3999999999999999,1.8666666666666667,0.8666666666666667,1.0,0.06666666666666667,0.4,-0.33333333333333337,0.26666666666666666,0.5333333333333333,-0.26666666666666666,0.6666666666666666,0.06666666666666667,0.6,0.5333333333333333,0.4666666666666667,0.06666666666666665,0.4666666666666667,0.26666666666666666,0.2,0.3333333333333333,1.6666666666666667,-1.3333333333333335,0,0,0,1595.5742466643521,1471.9209818624424,123.6532648019097,0.6707999667513855,0.0,0.0,1.0,4.0,2.0,0.4349442379182156,0.3159851301115242,0.24907063197026022,2.654275092936803,5.598421958998375,2.0,0.9,1.2,1.2,2.1,0.9,1.1,0.8,1.9,0.9,3.2,2.1,0.5,0.5,0.5,0.5,20.0,20.0,1.1,0.0,0.0,0.9166666666666667,0,2024-03-08T20:00:00+00:00
2.4,0.8666666666666667,1.5333333333333332,1.5333333333333334,1.0,0.5333333333333334,0.4666666666666667,1.6666666666666667,-1.2000000000000002,0.7333333333333333,0.2,0.5333333333333332,0.2,0.26666666666666666,-0.06666666666666665,0.06666666666666667,0.5333333333333333,-0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.2,0.4,-0.2,2.0,1.0,1.0,0,0,0,1467.8940267867151,1620.4182414018555,-152.5242146151404,0.2935924082809896,0.0,0.0,1.0,0.0,0.0,0.44651162790697674,0.2302325581395349,0.32325581395348835,2.730232558139535,6.066108090103747,0.65,1.8,1.55,1.0,0.8,2.1,1.4,0.9,0.5,1.5,2.2,2.8,0.5,0.5,0.5,0.5,20.0,20.0,-1.15,0.55,-0.6325,-1.3806451612903226,2,2024-03-08T20:00:00+00:00
0.5333333333333333,1.6,-1.0666666666666669,0.4,1.3333333333333333,-0.9333333333333332,1.0666666666666667,1.1333333333333333,-0.06666666666666665,0.06666666666666667,0.4,-0.33333333333333337,0.3333333333333333,0.4,-0.06666666666666671,0.6,0.2,0.39999999999999997,0.5333333333333333,0.5333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,-0.6666666666666667,0,0,0,1520.514896333118,1460.9933375640567,59.52155876906136,0.5848301221376454,0.0,0.0,1.0,0.0,0.0,0.39351851851851855,0.28703703703703703,0.3194444444444444,2.5416666666666665,5.37989735354046,1.0,1.0,0.55,1.25,1.2,0.9,0.2,1.0,0.8,1.1,1.55,2.25,0.5,0.5,0.5,0.5,20.0,20.0,0.0,-0.7,-0.0,1.018181818181818,2,2024-03-08T20:00:00+00:00
1.6666666666666667,1.6666666666666667,0.0,1.4666666666666666,1.3333333333333333,0.1333333333333333,1.0666666666666667,0.9333333333333333,0.1333333333333333,0.4666666666666667,0.4666666666666667,0.0,0.26666666666666666,0.26666666666666666,0.0,0.26666666666666666,0.26666666666666666,0.0,0.5333333333333333,0.4666666666666667,0.06666666666666665,0.2,0.26666666666666666,-0.06666666666666665,1.3333333333333333,2.0,-0.6666666666666667,0,0,0,1445.4657305219491,1472.192937425239,-26.727206903289925,0.4616121510912637,1.0,0.0,0.0,1.0,1.0,0.4351851851851852,0.24074074074074073,0.32407407407407407,2.9212962962962963,5.37989735354046,0.95,0.95,1.6,1.7,1.1,0.5,1.8,1.3,0.8,1.4,2.55,2.65,0.5,0.5,0.5,0.5,20.0,20.0,0.0,-0.09999999999999987,-0.0,0.03492647058823517,0,2024-03-08T20:45:00+00:00
1.2,0.4,0.7999999999999999,1.0666666666666667,1.2666666666666666,-0.19999999999999996,1.5333333333333334,2.2,-0.6666666666666667,0.3333333333333333,0.06666666666666667,0.26666666666666666,0.2,0.2,0.0,0.4666666666666667,0.7333333333333333,-0.2666666666666666,0.4666666666666667,0.4666666666666667,0.0,0.4,0.4,0.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0,0,0,1491.4298233762322,1616.1304362965934,-124.70061292036121,0.3278700341231247,0.0,1.0,0.0,5.0,2.0,0.44547563805104406,0.2296983758700696,0.3248259860788863,2.7285382830626452,6.068425588244111,1.4,2.15,1.15,1.25,1.6,3.0,1.0,1.7,1.2,1.3,2.55,3.4,0.5,0.5,0.5,0.5,20.0,20.0,-0.75,-0.10000000000000009,0.07500000000000007,-0.5026086956521738,0,2024-03-09T12:30:00+00:00
1.2,1.5333333333333334,-0.3333333333333335,1.2,1.3333333333333333,-0.1333333333333333,1.2,1.2,0.0,0.4,0.4666666666666667,-0.06666666666666665,0.0,0.13333333333333333,-0.13333333333333333,0.6,0.4,0.19999999999999996,0.5333333333333333,0.5333333333333333,0.0,0.3333333333333333,0.26666666666666666,0.06666666666666665,1.0,1.0,0.0,0,0,0,1526.332342217823,1475.5295118793692,50.80283033845376,0.5725945057631007,1.0,0.0,0.0,3.0,3.0,0.4552238805970149,0.19776119402985073,0.34701492537313433,3.246268656716418,5.594711379601839,1.1,1.2,1.35,1.4,1.3,1.1,1.6,1.2,0.9,1.3,2.45,2.6,0.5,0.5,0.5,0.5,20.0,20.0,-0.09999999999999987,-0.04999999999999982,0.004999999999999976,-0.042328042328042326,0,2024-03-09T12:30:00+00:00
1.4666666666666666,1.2666666666666666,0.19999999999999996,1.3333333333333333,1.3333333333333333,0.0,1.1333333333333333,1.1333333333333333,0.0,0.4,0.26666666666666666,0.13333333333333336,0.26666666666666666,0.4666666666666667,-0.2,0.3333333333333333,0.26666666666666666,0.06666666666666665,0.4666666666666667,0.4666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.0,2.3333333333333335,1.3333333333333333,1.0000000000000002,0,0,0,1511.0642315204768,1496.2446020859722,14.819629434504577,0.5213142363933994,0.0,1.0,0.0,1.0,0.0,0.43703703703703706,0.3148148148148148,0.24814814814814815,2.6481481481481484,5.602118820879701,1.3,1.3,1.2,1.4,1.3333333333333333,1.0,0.5555555555555556,0.6666666666666666,1.2727272727272727,1.5454545454545454,2.5,2.7,0.45,0.45,0.55,0.55,20.0,20.0,0.0,-0.19999999999999996,-0.0,0.15476190476190477,0,2024-03-09T13:00:00+00:00
1.8666666666666667,2.1333333333333333,-0.2666666666666666,1.8,2.0,-0.19999999999999996,1.0,0.7333333333333333,0.2666666666666667,0.5333333333333333,0.6,-0.06666666666666665,0.26666666666666666,0.3333333333333333,-0.06666666666666665,0.2,0.06666666666666667,0.13333333333333336,0.5333333333333333,0.5333333333333333,0.0,0.13333333333333333,0.0,0.13333333333333333,1.3333333333333333,2.0,-0.6666666666666667,0,0,0,1439.0454270548612,1394.4896126562717,44.55581439858952,0.5637717572887952,0.0,0.0,1.0,4.0,2.0,0.45018450184501846,0.2693726937269373,0.28044280442804426,2.623616236162362,5.605802066295998,0.95,0.85,1.65,2.0,1.3,1.0,1.6,2.0,0.6,0.7,2.6,2.85,0.5,0.5,0.5,0.5,20.0,20.0,0.09999999999999998,-0.3500000000000001,-0.035,0.1507575757575758,0,2024-03-09T14:00:00+00:00
1.8,1.4666666666666666,0.3333333333333335,1.8666666666666667,1.6,0.2666666666666666,1.4666666666666666,1.3333333333333333,0.1333333333333333,0.5333333333333333,0.4,0.1333333333333333,0.2,0.26666666666666666,-0.06666666666666665,0.26666666666666666,0.3333333333333333,-0.06666666666666665,0.5333333333333333,0.5333333333333333,0.0,0.0,0.13333333333333333,-0.13333333333333333,2.0,1.3333333333333333,0.6666666666666667,0,0,0,1405.745406597498,1427.5884429173086,-21.843036319810608,0.4686066941785482,0.0,1.0,0.0,6.0,2.0,0.4522058823529412,0.26838235294117646,0.27941176470588236,2.636029411764706,5.60947179518496,1.3,1.25,1.8,1.95,1.3,1.7,1.5,1.5,1.3,0.8,3.1,3.2,0.5,0.5,0.5,0.5,20.0,20.0,0.050000000000000044,-0.1499999999999999,-0.007500000000000002,0.08119658119658113,0,2024-03-09T14:00:00+00:00
1.5333333333333334,2.066666666666667,-0.5333333333333334,2.2,1.7333333333333334,0.4666666666666668,2.0,0.6666666666666666,1.3333333333333335,0.4,0.6,-0.19999999999999996,0.3333333333333333,0.26666666666666666,0.06666666666666665,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.5333333333333333,0.4666666666666667,0.06666666666666665,0.06666666666666667,0.13333333333333333,-0.06666666666666667,1.3333333333333333,1.3333333333333333,0.0,0,0,0,1471.6918205086445,1436.678937289179,35.01288321946549,0.5502177067425645,0.0,1.0,0.0,4.0,1.0,0.4377880184331797,0.271889400921659,0.2903225806451613,3.161290322580645,5.384495062789089,1.8,0.7,2.05,1.7,1.7,0.9,1.5,1.5,1.9,0.5,3.85,2.4,0.5,0.5,0.5,0.5,20.0,20.0,1.1,0.34999999999999987,0.3849999999999999,0.46628407460545207,1,2024-03-09T14:30:00+00:00
0.7333333333333333,2.2,-1.4666666666666668,1.0666666666666667,2.533333333333333,-1.4666666666666666,2.466666666666667,1.1333333333333333,1.3333333333333335,0.2,0.6666666666666666,-0.4666666666666666,0.13333333333333333,0.2,-0.06666666666666668,0.6666666666666666,0.13333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.0,0.3333333333333333,0.06666666666666667,0.26666666666666666,0.0,3.0,-3.0,0,0,0,1539.6801537696022,1403.3464296319182,136.33372413768393,0.6867137011208456,1.0,0.0,0.0,4.0,3.0,0.43577981651376146,0.27522935779816515,0.2889908256880734,3.1743119266055047,5.389071729816501,2.2,1.1,1.3,2.45,2.5454545454545454,1.0909090909090908,0.9090909090909091,2.090909090909091,1.7777777777777777,1.1111111111111112,3.5,3.55,0.55,0.55,0.45,0.45,20.0,20.0,1.1,-1.1500000000000001,-1.2650000000000003,1.2433281004709575,0,2024-03-09T14:30:00+00:00
0.3333333333333333,2.0,-1.6666666666666667,1.0,1.8,-0.8,3.2666666666666666,0.8,2.466666666666667,0.06666666666666667,0.5333333333333333,-0.4666666666666667,0.13333333333333333,0.4,-0.2666666666666667,0.8,0.06666666666666667,0.7333333333333334,0.4666666666666667,0.4666666666666667,0.0,0.4666666666666667,0.2,0.26666666666666666,1.0,2.3333333333333335,-1.3333333333333335,0,0,0,1587.208294701279,1432.3233416776295,154.8849530236496,0.7092180723543025,1.0,0.0,0.0,4.0,3.0,0.4383561643835616,0.273972602739726,0.2876712328767123,3.1689497716894977,5.393627546352362,2.95,0.75,0.95,1.6,3.3636363636363638,0.7,0.6363636363636364,1.5,2.4444444444444446,0.8,3.9,2.35,0.55,0.5,0.45,0.5,20.0,20.0,2.2,-0.6500000000000001,-1.4300000000000004,2.636513157894737,0,2024-03-09T14:30:00+00:00
1.4,1.7333333333333334,-0.3333333333333335,1.8666666666666667,2.0,-0.1333333333333333,1.6,1.4666666666666666,0.13333333333333353,0.3333333333333333,0.5333333333333333,-0.2,0.4,0.13333333333333333,0.2666666666666667,0.26666666666666666,0.3333333333333333,-0.06666666666666665,0.5333333333333333,0.4666666666666667,0.06666666666666665,0.0,0.26666666666666666,-0.26666666666666666,1.3333333333333333,1.0,0.33333333333333326,0,0,0,1487.4173285241866,1483.4549092612922,3.9624192628944,0.5057021324837999,1.0,0.0,0.0,7.0,5.0,0.4409090909090909,0.2727272727272727,0.2863636363636364,3.1954545454545453,5.3981627015177525,1.45,1.4,1.85,1.75,1.8,1.8,1.8,1.5,1.1,1.0,3.3,3.15,0.5,0.5,0.5,0.5,20.0,20.0,0.050000000000000044,0.10000000000000009,0.005000000000000009,-0.01621621621621616,0,2024-03-09T14:30:00+00:00
1.4666666666666666,1.6666666666666667,-0.20000000000000018,1.6,1.6666666666666667,-0.06666666666666665,1.5333333333333334,1.7333333333333334,-0.19999999999999996,0.4666666666666667,0.4666666666666667,0.0,0.06666666666666667,0.26666666666666666,-0.2,0.4666666666666667,0.26666666666666666,0.2,0.4666666666666667,0.5333333333333333,-0.06666666666666665,0.2,0.26666666666666666,-0.06666666666666665,1.0,1.3333333333333333,-0.33333333333333326,0,0,0,1440.031367706362,1465.8904653168147,-25.859097610452636,0.4628543324301818,0.0,1.0,0.0,3.0,0.0,0.44675925925925924,0.22916666666666666,0.32407407407407407,2.7291666666666665,6.07073772800249,1.6,1.55,1.65,1.65,1.3,2.4,1.8,1.4,1.9,0.7,3.25,3.2,0.5,0.5,0.5,0.5,20.0,20.0,0.050000000000000044,0.0,0.0,0.030303030303030387,1,2024-03-09T15:00:00+00:00
1.5333333333333334,1.4666666666666666,0.06666666666666687,1.2666666666666666,1.2666666666666666,0.0,1.0,1.2,-0.19999999999999996,0.4,0.4,0.0,0.3333333333333333,0.26666666666666666,0.06666666666666665,0.26666666666666666,0.3333333333333333,-0.06666666666666665,0.5333333333333333,0.5333333333333333,0.0,0.3333333333333333,0.2,0.1333333333333333,2.3333333333333335,2.3333333333333335,0.0,0,0,0,1458.8082390139264,1458.926627484839,-0.11838847091257776,0.49982962530140307,0.0,0.0,1.0,2.0,1.0,0.4457274826789838,0.23094688221709006,0.3233256351039261,2.727482678983834,6.073044534100405,1.05,1.15,1.35,1.45,0.8,1.5,1.6,0.9,1.3,0.8,2.4,2.6,0.5,0.5,0.5,0.5,20.0,20.0,-0.09999999999999987,-0.09999999999999987,0.009999999999999974,-0.015325670498084198,0,2024-03-09T15:00:00+00:00
1.0,1.3333333333333333,-0.33333333333333326,1.6666666666666667,1.0666666666666667,0.6000000000000001,1.6666666666666667,1.6,0.06666666666666665,0.26666666666666666,0.4,-0.13333333333333336,0.2,0.13333333333333333,0.06666666666666668,0.5333333333333333,0.4666666666666667,0.06666666666666665,0.4666666666666667,0.4666666666666667,0.0,0.13333333333333333,0.3333333333333333,-0.19999999999999998,0.3333333333333333,1.3333333333333333,-1.0,0,0,0,1585.0133945152345,1465.3060762586183,119.70731825661619,0.6657646215601957,0.0,1.0,0.0,5.0,0.0,0.4470046082949309,0.2304147465437788,0.3225806451612903,2.7235023041474653,6.075346031088684,1.6,1.55,1.4,1.15,1.9,1.9,1.4,1.3,1.3,1.2,3.0,2.7,0.5,0.5,0.5,0.5,20.0,20.0,0.050000000000000044,0.25,0.012500000000000011,-0.20496894409937894,0,2024-03-09T15:00:00+00:00
1.4,1.6,-0.20000000000000018,1.2,1.4,-0.19999999999999996,1.2,1.2666666666666666,-0.06666666666666665,0.3333333333333333,0.4,-0.06666666666666671,0.4,0.4,0.0,0.26666666666666666,0.2,0.06666666666666665,0.5333333333333333,0.4666666666666667,0.06666666666666665,0.4,0.2,0.2,0.6666666666666666,3.0,-2.3333333333333335,0,0,0,1475.3602738695865,1530.2241670919832,-54.863893222396655,0.4216943051101585,0.0,0.0,1.0,6.0,3.0,0.4482758620689655,0.22988505747126436,0.3218390804597701,2.731034482758621,6.077642243349034,1.45,1.3,1.2,1.15,2.0,1.2,1.0,0.7,0.7777777777777778,1.4,2.65,2.45,0.55,0.5,0.45,0.5,20.0,20.0,0.1499999999999999,0.050000000000000044,0.007500000000000002,0.07789855072463747,2,2024-03-09T15:00:00+00:00
1.1333333333333333,0.4,0.7333333333333333,1.2666666666666666,0.6,0.6666666666666666,1.4,1.9333333333333333,-0.5333333333333334,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.4,0.8666666666666667,-0.4666666666666667,0.4666666666666667,0.5333333333333333,-0.06666666666666665,0.26666666666666666,0.4,-0.13333333333333336,1.0,1.0,0.0,0,0,0,1528.325568199827,1603.825648202145,-75.50008000231787,0.39302523477270584,1.0,0.0,0.0,1.0,1.0,0.44724770642201833,0.22935779816513763,0.32339449541284404,2.731651376146789,6.07993319509559,1.45,1.9,1.3,0.6,1.5,1.7,1.0,0.4,1.4,2.1,2.75,2.5,0.5,0.5,0.5,0.5,20.0,20.0,-0.44999999999999996,0.7000000000000001,-0.315,-2.051282051282051,1,2024-03-09T15:00:00+00:00
1.7333333333333334,1.9333333333333333,-0.19999999999999996,2.0,1.8,0.19999999999999996,1.7333333333333334,1.0,0.7333333333333334,0.5333333333333333,0.5333333333333333,0.0,0.13333333333333333,0.3333333333333333,-0.19999999999999998,0.3333333333333333,0.13333333333333333,0.19999999999999998,0.5333333333333333,0.5333333333333333,0.0,0.2,0.06666666666666667,0.13333333333333336,3.0,1.6666666666666667,1.3333333333333333,0,0,0,1525.408009131264,1368.3270474998046,157.08096163145933,0.7118181365865245,0.0,1.0,0.0,3.0,1.0,0.4462242562929062,0.2311212814645309,0.32265446224256294,2.734553775743707,6.082218910376446,1.7,0.9,1.8,1.95,1.3,1.4,1.2,1.4,2.1,0.4,3.5,2.85,0.5,0.5,0.5,0.5,20.0,20.0,0.7999999999999999,-0.1499999999999999,-0.11999999999999991,0.48290598290598286,0,2024-03-09T15:00:00+00:00
1.0666666666666667,1.5333333333333334,-0.4666666666666668,1.5333333333333334,1.2,0.3333333333333335,1.4,1.0666666666666667,0.33333333333333326,0.26666666666666666,0.4666666666666667,-0.2,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.4666666666666667,0.4,0.06666666666666665,0.5333333333333333,0.5333333333333333,0.0,0.13333333333333333,0.26666666666666666,-0.13333333333333333,1.3333333333333333,0.3333333333333333,1.0,0,0,0,1521.2185946288241,1445.3075317598448,75.91106286897934,0.607539000699074,1.0,0.0,0.0,2.0,2.0,0.4474885844748858,0.23059360730593606,0.3219178082191781,2.73972602739726,6.0844994130751715,1.2,0.95,1.6,1.4,1.5,0.9,1.7,1.2,0.9,1.0,2.8,2.35,0.5,0.5,0.5,0.5,20.0,20.0,0.25,0.20000000000000018,0.050000000000000044,0.07142857142857129,2,2024-03-09T15:00:00+00:00
2.2,1.4,0.8000000000000003,1.8,1.5333333333333334,0.2666666666666666,0.7333333333333333,1.4666666666666666,-0.7333333333333333,0.6666666666666666,0.4,0.2666666666666666,0.2,0.2,0.0,0.13333333333333333,0.4,-0.2666666666666667,0.4,0.4666666666666667,-0.06666666666666665,0.13333333333333333,0.2,-0.06666666666666668,2.3333333333333335,1.3333333333333333,1.0000000000000002,0,0,0,1473.012208827147,1488.8551224527137,-15.842913625566553,0.47721600409252735,1.0,0.0,0.0,2.0,2.0,0.44646924829157175,0.23006833712984054,0.3234624145785877,2.7403189066059226,6.0867747269123065,0.95,1.55,1.5,1.55,1.1111111111111112,1.1,1.7777777777777777,0.9,0.8181818181818182,2.0,2.45,3.1,0.45,0.5,0.55,0.5,20.0,20.0,-0.6000000000000001,-0.050000000000000044,0.03000000000000003,-0.3666666666666667,2,2024-03-09T15:00:00+00:00
1.6666666666666667,2.533333333333333,-0.8666666666666665,2.0,2.7333333333333334,-0.7333333333333334,1.2,0.7333333333333333,0.4666666666666667,0.4666666666666667,0.8,-0.33333333333333337,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.2,0.5333333333333333,0.5333333333333333,0.0,0.2,0.0,0.2,0.3333333333333333,3.0,-2.6666666666666665,0,0,0,1485.1187149989535,1386.0887141965898,99.0300008023637,0.6387775986531292,1.0,0.0,0.0,4.0,3.0,0.45724907063197023,0.1970260223048327,0.34572490706319703,3.241635687732342,5.598421958998375,1.4,0.75,1.95,2.45,1.1,1.0,1.6,2.4,1.7,0.5,3.35,3.2,0.5,0.5,0.5,0.5,20.0,20.0,0.6499999999999999,-0.5000000000000002,-0.3250000000000001,0.41182626896912616,1,2024-03-09T15:00:00+00:00
1.6666666666666667,2.2,-0.5333333333333334,1.4,2.0,-0.6000000000000001,0.9333333333333333,1.0666666666666667,-0.1333333333333333,0.4666666666666667,0.6666666666666666,-0.19999999999999996,0.26666666666666666,0.2,0.06666666666666665,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.4666666666666667,0.4666666666666667,0.0,0.3333333333333333,0.0,0.3333333333333333,2.3333333333333335,2.0,0.3333333333333335,0,0,0,1451.039249957464,1425.6628710320688,25.37637892539533,0.5364547427918026,0.0,1.0,0.0,3.0,1.0,0.45555555555555555,0.2,0.34444444444444444,3.2444444444444445,5.602118820879701,1.1,1.2,1.45,1.9,1.1,1.3,1.4,1.7,1.1,1.1,2.55,3.1,0.5,0.5,0.5,0.5,20.0,20.0,-0.09999999999999987,-0.44999999999999996,0.044999999999999936,0.12704174228675147,1,2024-03-09T15:00:00+00:00
1.6,1.6,0.0,1.6666666666666667,1.7333333333333334,-0.06666666666666665,1.3333333333333333,1.4,-0.06666666666666665,0.4666666666666667,0.4666666666666667,0.0,0.2,0.2,0.0,0.3333333333333333,0.3333333333333333,0.0,0.4666666666666667,0.4666666666666667,0.0,0.13333333333333333,0.26666666666666666,-0.13333333333333333,2.0,1.0,1.0,0,0,0,1502.9434335534127,1493.4679388624963,9.475494690916321,0.5136329531267807,0.0,1.0,0.0,5.0,2.0,0.45387453874538747,0.2029520295202952,0.34317343173431736,3.2398523985239853,5.605802066295998,1.5,1.4,1.55,1.75,1.6,1.9,1.4,1.2,1.4,0.9,3.05,3.15,0.5,0.5,0.5,0.5,20.0,20.0,0.10000000000000009,-0.19999999999999996,-0.020000000000000014,0.16774193548387095,0,2024-03-09T15:00:00+00:00
1.8,0.6666666666666666,1.1333333333333333,1.4666666666666666,0.9333333333333333,0.5333333333333332,0.8,2.1333333333333333,-1.3333333333333333,0.4666666666666667,0.2,0.26666666666666666,0.4,0.06666666666666667,0.33333333333333337,0.13333333333333333,0.7333333333333333,-0.6,0.4666666666666667,0.5333333333333333,-0.06666666666666665,0.13333333333333333,0.3333333333333333,-0.19999999999999998,1.6666666666666667,1.0,0.6666666666666667,0,0,0,1421.0103833615312,1574.2910822583333,-153.28069889680205,0.29269007928242374,0.0,1.0,0.0,5.0,2.0,0.43911439114391143,0.31365313653136534,0.24723247232472326,2.642066420664207,5.605802066295998,0.75,2.0,1.5,1.15,0.9,2.3,1.3,1.1,0.6,1.7,2.25,3.15,0.5,0.5,0.5,0.5,20.0,20.0,-1.25,0.3500000000000001,-0.4375000000000001,-1.2391304347826089,0,2024-03-09T15:15:00+00:00
1.8,1.6,0.19999999999999996,1.4666666666666666,1.4666666666666666,0.0,0.9333333333333333,1.4666666666666666,-0.5333333333333332,0.4666666666666667,0.4666666666666667,0.0,0.4,0.2,0.2,0.13333333333333333,0.3333333333333333,-0.19999999999999998,0.5333333333333333,0.5333333333333333,0.0,0.3333333333333333,0.26666666666666666,0.06666666666666665,1.6666666666666667,1.6666666666666667,0.0,0,0,0,1434.2633125778077,1459.4290142264638,-25.165701648656068,0.4638468477879505,0.0,0.0,1.0,0.0,0.0,0.4377880184331797,0.23963133640552994,0.3225806451612903,2.9262672811059907,5.384495062789089,0.9,1.4,1.9,1.4,0.9090909090909091,1.5,2.0,1.2,0.8888888888888888,1.3,2.8,2.8,0.55,0.5,0.45,0.5,20.0,20.0,-0.4999999999999999,0.5,-0.24999999999999994,-0.5263157894736842,0,2024-03-09T15:30:00+00:00
